UserINode,UserJNode,INode,JNode,I_Z,J_Z,Max Drift X,Max Drift Y,Series,LoadCase
120,164,263,217,0,4.68,0.00649472,0.0110041,Level3,gm6RSN828_CAPEMEND_PET000
120,164,263,217,0,4.68,0.00905422,0.00836365,Level3,gm7RSN1086_NORTHR_SYL090
120,164,263,217,0,4.68,0.00465947,0.00359043,Level3,gm8RSN949_NORTHR_ARL090
120,164,263,217,0,4.68,0.00986128,0.0135585,Level3,gm9RSN1120_KOBE_TAK000
120,164,263,217,0,4.68,0.0187305,0.0163071,Level4,gm10RSN1119_KOBE_TAZ000
120,164,263,217,0,4.68,0.00406823,0.00594475,Level4,gm11RSN1528_CHICHI_TCU101-E
120,164,263,217,0,4.68,0.0073341,0.00635546,Level4,gm1RSN6_IMPVALL.I_I-ELC180
120,164,263,217,0,4.68,0.00450759,0.00456585,Level4,gm2RSN4458_MONTENE.GRO_ULO000
120,164,263,217,0,4.68,0.00502876,0.00864494,Level4,gm3RSN165_IMPVALL.H_H-CHI012
120,164,263,217,0,4.68,0.0108396,0.00746431,Level4,gm4RSN723_SUPER.B_B-PTS225
120,164,263,217,0,4.68,0.00984181,0.00739646,Level4,gm5RSN779_LOMAP_LGP000
120,164,263,217,0,4.68,0.0114401,0.017234,Level4,gm6RSN828_CAPEMEND_PET000
120,164,263,217,0,4.68,0.0193378,0.0132183,Level4,gm7RSN1086_NORTHR_SYL090
120,164,263,217,0,4.68,0.00738794,0.0057138,Level4,gm8RSN949_NORTHR_ARL090
120,164,263,217,0,4.68,0.0259796,0.0194085,Level4,gm9RSN1120_KOBE_TAK000
120,164,263,217,0,4.68,0.0254462,0.0187323,Level5,gm10RSN1119_KOBE_TAZ000
120,164,263,217,0,4.68,0.00553967,0.00809481,Level5,gm11RSN1528_CHICHI_TCU101-E
120,164,263,217,0,4.68,0.00986209,0.0085506,Level5,gm1RSN6_IMPVALL.I_I-ELC180
120,164,263,217,0,4.68,0.00618037,0.00626674,Level5,gm2RSN4458_MONTENE.GRO_ULO000
120,164,263,217,0,4.68,0.0070575,0.0114272,Level5,gm3RSN165_IMPVALL.H_H-CHI012
120,164,263,217,0,4.68,0.0133351,0.00984413,Level5,gm4RSN723_SUPER.B_B-PTS225
120,164,263,217,0,4.68,0.0180106,0.0103243,Level5,gm5RSN779_LOMAP_LGP000
120,164,263,217,0,4.68,0.0180135,0.0289514,Level5,gm6RSN828_CAPEMEND_PET000
120,164,263,217,0,4.68,0.0200337,0.0169837,Level5,gm7RSN1086_NORTHR_SYL090
120,164,263,217,0,4.68,0.0107746,0.00786017,Level5,gm8RSN949_NORTHR_ARL090
120,164,263,217,0,4.68,0.0532237,0.0270652,Level5,gm9RSN1120_KOBE_TAK000
120,164,263,217,0,4.68,0.0251789,0.0236101,Level6,gm10RSN1119_KOBE_TAZ000
120,164,263,217,0,4.68,0.00674836,0.00987589,Level6,gm11RSN1528_CHICHI_TCU101-E
120,164,263,217,0,4.68,0.0103412,0.0102831,Level6,gm1RSN6_IMPVALL.I_I-ELC180
120,164,263,217,0,4.68,0.0075464,0.00765549,Level6,gm2RSN4458_MONTENE.GRO_ULO000
120,164,263,217,0,4.68,0.0092233,0.0145081,Level6,gm3RSN165_IMPVALL.H_H-CHI012
120,164,263,217,0,4.68,0.0199429,0.0119039,Level6,gm4RSN723_SUPER.B_B-PTS225
120,164,263,217,0,4.68,0.0226351,0.0138421,Level6,gm5RSN779_LOMAP_LGP000
120,164,263,217,0,4.68,0.0236252,0.0340231,Level6,gm6RSN828_CAPEMEND_PET000
120,164,263,217,0,4.68,0.0228997,0.0251701,Level6,gm7RSN1086_NORTHR_SYL090
120,164,263,217,0,4.68,0.0119651,0.00952573,Level6,gm8RSN949_NORTHR_ARL090
120,164,263,217,0,4.68,0.146168,0.040672,Level6,gm9RSN1120_KOBE_TAK000
120,164,263,217,0,4.68,0.0329418,0.0272655,Level7,gm10RSN1119_KOBE_TAZ000
120,164,263,217,0,4.68,0.00807884,0.0123505,Level7,gm11RSN1528_CHICHI_TCU101-E
120,164,263,217,0,4.68,0.0112605,0.0124201,Level7,gm1RSN6_IMPVALL.I_I-ELC180
120,164,263,217,0,4.68,0.0091437,0.00905142,Level7,gm2RSN4458_MONTENE.GRO_ULO000
120,164,263,217,0,4.68,0.0105725,0.0154905,Level7,gm3RSN165_IMPVALL.H_H-CHI012
120,164,263,217,0,4.68,0.0269565,0.0142324,Level7,gm4RSN723_SUPER.B_B-PTS225
120,164,263,217,0,4.68,0.0235236,0.0170727,Level7,gm5RSN779_LOMAP_LGP000
120,164,263,217,0,4.68,0.0237913,0.0365223,Level7,gm6RSN828_CAPEMEND_PET000
120,164,263,217,0,4.68,0.0265313,0.0339744,Level7,gm7RSN1086_NORTHR_SYL090
120,164,263,217,0,4.68,0.0173778,0.0111979,Level7,gm8RSN949_NORTHR_ARL090
120,164,263,217,0,4.68,0.279888,0.050446,Level7,gm9RSN1120_KOBE_TAK000
120,164,263,217,0,4.68,0.0383724,0.0310975,Level8,gm10RSN1119_KOBE_TAZ000
120,164,263,217,0,4.68,0.00991002,0.0159574,Level8,gm11RSN1528_CHICHI_TCU101-E
120,164,263,217,0,4.68,0.012875,0.0151638,Level8,gm1RSN6_IMPVALL.I_I-ELC180
120,164,263,217,0,4.68,0.0108752,0.0105515,Level8,gm2RSN4458_MONTENE.GRO_ULO000
120,164,263,217,0,4.68,0.0120615,0.0153835,Level8,gm3RSN165_IMPVALL.H_H-CHI012
120,164,263,217,0,4.68,0.0318021,0.0171441,Level8,gm4RSN723_SUPER.B_B-PTS225
120,164,263,217,0,4.68,0.0229925,0.0195306,Level8,gm5RSN779_LOMAP_LGP000
120,164,263,217,0,4.68,0.0233331,0.0365191,Level8,gm6RSN828_CAPEMEND_PET000
120,164,263,217,0,4.68,0.0304581,0.0433102,Level8,gm7RSN1086_NORTHR_SYL090
120,164,263,217,0,4.68,0.023645,0.0131413,Level8,gm8RSN949_NORTHR_ARL090
120,164,263,217,0,4.68,0.244499,0.210128,Level8,gm9RSN1120_KOBE_TAK000
122,165,221,174,0,4.68,0.00209767,0.00244576,Level1,gm10RSN1119_KOBE_TAZ000
122,165,221,174,0,4.68,0.000606311,0.00102028,Level1,gm11RSN1528_CHICHI_TCU101-E
122,165,221,174,0,4.68,0.00101981,0.00110315,Level1,gm1RSN6_IMPVALL.I_I-ELC180
122,165,221,174,0,4.68,0.000603302,0.000816449,Level1,gm2RSN4458_MONTENE.GRO_ULO000
122,165,221,174,0,4.68,0.000727157,0.00140812,Level1,gm3RSN165_IMPVALL.H_H-CHI012
122,165,221,174,0,4.68,0.00169854,0.00118439,Level1,gm4RSN723_SUPER.B_B-PTS225
122,165,221,174,0,4.68,0.0015245,0.00129489,Level1,gm5RSN779_LOMAP_LGP000
122,165,221,174,0,4.68,0.00138568,0.00299531,Level1,gm6RSN828_CAPEMEND_PET000
122,165,221,174,0,4.68,0.00203155,0.00223879,Level1,gm7RSN1086_NORTHR_SYL090
122,165,221,174,0,4.68,0.00100162,0.000872298,Level1,gm8RSN949_NORTHR_ARL090
122,165,221,174,0,4.68,0.00223927,0.0040041,Level1,gm9RSN1120_KOBE_TAK000
122,165,221,174,0,4.68,0.00569779,0.00644482,Level2,gm10RSN1119_KOBE_TAZ000
122,165,221,174,0,4.68,0.00154594,0.00259965,Level2,gm11RSN1528_CHICHI_TCU101-E
122,165,221,174,0,4.68,0.00274258,0.00281302,Level2,gm1RSN6_IMPVALL.I_I-ELC180
122,165,221,174,0,4.68,0.00168877,0.00204791,Level2,gm2RSN4458_MONTENE.GRO_ULO000
122,165,221,174,0,4.68,0.00187351,0.00371976,Level2,gm3RSN165_IMPVALL.H_H-CHI012
122,165,221,174,0,4.68,0.00447489,0.0032495,Level2,gm4RSN723_SUPER.B_B-PTS225
122,165,221,174,0,4.68,0.00419155,0.00337675,Level2,gm5RSN779_LOMAP_LGP000
122,165,221,174,0,4.68,0.0038023,0.0079181,Level2,gm6RSN828_CAPEMEND_PET000
122,165,221,174,0,4.68,0.00539472,0.00589822,Level2,gm7RSN1086_NORTHR_SYL090
122,165,221,174,0,4.68,0.00277204,0.00247963,Level2,gm8RSN949_NORTHR_ARL090
122,165,221,174,0,4.68,0.00605237,0.0106432,Level2,gm9RSN1120_KOBE_TAK000
122,165,221,174,0,4.68,0.00967683,0.0104455,Level3,gm10RSN1119_KOBE_TAZ000
122,165,221,174,0,4.68,0.00248579,0.00417898,Level3,gm11RSN1528_CHICHI_TCU101-E
122,165,221,174,0,4.68,0.00449662,0.00453277,Level3,gm1RSN6_IMPVALL.I_I-ELC180
122,165,221,174,0,4.68,0.00278141,0.00328844,Level3,gm2RSN4458_MONTENE.GRO_ULO000
122,165,221,174,0,4.68,0.00305646,0.00610344,Level3,gm3RSN165_IMPVALL.H_H-CHI012
122,165,221,174,0,4.68,0.00726869,0.00534918,Level3,gm4RSN723_SUPER.B_B-PTS225
122,165,221,174,0,4.68,0.00683839,0.00553481,Level3,gm5RSN779_LOMAP_LGP000
122,165,221,174,0,4.68,0.00622221,0.0123086,Level3,gm6RSN828_CAPEMEND_PET000
122,165,221,174,0,4.68,0.0089094,0.00953775,Level3,gm7RSN1086_NORTHR_SYL090
122,165,221,174,0,4.68,0.00454215,0.00408693,Level3,gm8RSN949_NORTHR_ARL090
122,165,221,174,0,4.68,0.00952705,0.0153057,Level3,gm9RSN1120_KOBE_TAK000
122,165,221,174,0,4.68,0.018411,0.0182292,Level4,gm10RSN1119_KOBE_TAZ000
122,165,221,174,0,4.68,0.00389839,0.00655196,Level4,gm11RSN1528_CHICHI_TCU101-E
122,165,221,174,0,4.68,0.00712183,0.00710731,Level4,gm1RSN6_IMPVALL.I_I-ELC180
122,165,221,174,0,4.68,0.00441689,0.0052358,Level4,gm2RSN4458_MONTENE.GRO_ULO000
122,165,221,174,0,4.68,0.0048502,0.00967903,Level4,gm3RSN165_IMPVALL.H_H-CHI012
122,165,221,174,0,4.68,0.0105946,0.00828808,Level4,gm4RSN723_SUPER.B_B-PTS225
122,165,221,174,0,4.68,0.00977188,0.00886578,Level4,gm5RSN779_LOMAP_LGP000
122,165,221,174,0,4.68,0.0110924,0.0192762,Level4,gm6RSN828_CAPEMEND_PET000
122,165,221,174,0,4.68,0.0191953,0.0147481,Level4,gm7RSN1086_NORTHR_SYL090
122,165,221,174,0,4.68,0.00719674,0.00649786,Level4,gm8RSN949_NORTHR_ARL090
122,165,221,174,0,4.68,0.0257333,0.0211603,Level4,gm9RSN1120_KOBE_TAK000
122,165,221,174,0,4.68,0.0251158,0.0196445,Level5,gm10RSN1119_KOBE_TAZ000
122,165,221,174,0,4.68,0.00531142,0.00892481,Level5,gm11RSN1528_CHICHI_TCU101-E
122,165,221,174,0,4.68,0.00959007,0.00960578,Level5,gm1RSN6_IMPVALL.I_I-ELC180
122,165,221,174,0,4.68,0.00605255,0.00718312,Level5,gm2RSN4458_MONTENE.GRO_ULO000
122,165,221,174,0,4.68,0.0068138,0.0128034,Level5,gm3RSN165_IMPVALL.H_H-CHI012
122,165,221,174,0,4.68,0.0130759,0.0110437,Level5,gm4RSN723_SUPER.B_B-PTS225
122,165,221,174,0,4.68,0.0179561,0.0122113,Level5,gm5RSN779_LOMAP_LGP000
122,165,221,174,0,4.68,0.0178586,0.0312118,Level5,gm6RSN828_CAPEMEND_PET000
122,165,221,174,0,4.68,0.0198413,0.019178,Level5,gm7RSN1086_NORTHR_SYL090
122,165,221,174,0,4.68,0.0105206,0.00891316,Level5,gm8RSN949_NORTHR_ARL090
122,165,221,174,0,4.68,0.052916,0.0289165,Level5,gm9RSN1120_KOBE_TAK000
122,165,221,174,0,4.68,0.0248696,0.0251809,Level6,gm10RSN1119_KOBE_TAZ000
122,165,221,174,0,4.68,0.00647064,0.0108977,Level6,gm11RSN1528_CHICHI_TCU101-E
122,165,221,174,0,4.68,0.0100419,0.0116006,Level6,gm1RSN6_IMPVALL.I_I-ELC180
122,165,221,174,0,4.68,0.00738838,0.00877326,Level6,gm2RSN4458_MONTENE.GRO_ULO000
122,165,221,174,0,4.68,0.00893706,0.0162136,Level6,gm3RSN165_IMPVALL.H_H-CHI012
122,165,221,174,0,4.68,0.0196667,0.0133976,Level6,gm4RSN723_SUPER.B_B-PTS225
122,165,221,174,0,4.68,0.0225986,0.0162889,Level6,gm5RSN779_LOMAP_LGP000
122,165,221,174,0,4.68,0.0235073,0.0360479,Level6,gm6RSN828_CAPEMEND_PET000
122,165,221,174,0,4.68,0.0226672,0.027734,Level6,gm7RSN1086_NORTHR_SYL090
122,165,221,174,0,4.68,0.0117296,0.0107901,Level6,gm8RSN949_NORTHR_ARL090
122,165,221,174,0,4.68,0.145946,0.0352486,Level6,gm9RSN1120_KOBE_TAK000
122,165,221,174,0,4.68,0.0329656,0.0297167,Level7,gm10RSN1119_KOBE_TAZ000
122,165,221,174,0,4.68,0.00774463,0.0135656,Level7,gm11RSN1528_CHICHI_TCU101-E
122,165,221,174,0,4.68,0.0110147,0.0139977,Level7,gm1RSN6_IMPVALL.I_I-ELC180
122,165,221,174,0,4.68,0.00893835,0.0103724,Level7,gm2RSN4458_MONTENE.GRO_ULO000
122,165,221,174,0,4.68,0.0103048,0.0169996,Level7,gm3RSN165_IMPVALL.H_H-CHI012
122,165,221,174,0,4.68,0.0266792,0.0159697,Level7,gm4RSN723_SUPER.B_B-PTS225
122,165,221,174,0,4.68,0.0235089,0.0197751,Level7,gm5RSN779_LOMAP_LGP000
122,165,221,174,0,4.68,0.0236943,0.0376342,Level7,gm6RSN828_CAPEMEND_PET000
122,165,221,174,0,4.68,0.026239,0.0368459,Level7,gm7RSN1086_NORTHR_SYL090
122,165,221,174,0,4.68,0.0171251,0.0127757,Level7,gm8RSN949_NORTHR_ARL090
122,165,221,174,0,4.68,0.279993,0.074553,Level7,gm9RSN1120_KOBE_TAK000
122,165,221,174,0,4.68,0.0384168,0.0338293,Level8,gm10RSN1119_KOBE_TAZ000
122,165,221,174,0,4.68,0.00953312,0.0176124,Level8,gm11RSN1528_CHICHI_TCU101-E
122,165,221,174,0,4.68,0.0126862,0.017117,Level8,gm1RSN6_IMPVALL.I_I-ELC180
122,165,221,174,0,4.68,0.0106532,0.012109,Level8,gm2RSN4458_MONTENE.GRO_ULO000
122,165,221,174,0,4.68,0.0118211,0.0168816,Level8,gm3RSN165_IMPVALL.H_H-CHI012
122,165,221,174,0,4.68,0.0315382,0.0187674,Level8,gm4RSN723_SUPER.B_B-PTS225
122,165,221,174,0,4.68,0.0230015,0.0225937,Level8,gm5RSN779_LOMAP_LGP000
122,165,221,174,0,4.68,0.0232367,0.0371752,Level8,gm6RSN828_CAPEMEND_PET000
122,165,221,174,0,4.68,0.03009,0.0464637,Level8,gm7RSN1086_NORTHR_SYL090
122,165,221,174,0,4.68,0.023366,0.015105,Level8,gm8RSN949_NORTHR_ARL090
122,165,221,174,0,4.68,0.244431,0.21953,Level8,gm9RSN1120_KOBE_TAK000
124,166,176,158,0,4.68,0.00207785,0.00251802,Level1,gm10RSN1119_KOBE_TAZ000
124,166,176,158,0,4.68,0.000595406,0.00102659,Level1,gm11RSN1528_CHICHI_TCU101-E
124,166,176,158,0,4.68,0.00100689,0.00111948,Level1,gm1RSN6_IMPVALL.I_I-ELC180
124,166,176,158,0,4.68,0.000597697,0.000835683,Level1,gm2RSN4458_MONTENE.GRO_ULO000
124,166,176,158,0,4.68,0.000719528,0.00143718,Level1,gm3RSN165_IMPVALL.H_H-CHI012
124,166,176,158,0,4.68,0.00169315,0.00120359,Level1,gm4RSN723_SUPER.B_B-PTS225
124,166,176,158,0,4.68,0.00153031,0.00137521,Level1,gm5RSN779_LOMAP_LGP000
124,166,176,158,0,4.68,0.00134597,0.00307682,Level1,gm6RSN828_CAPEMEND_PET000
124,166,176,158,0,4.68,0.00203577,0.00231427,Level1,gm7RSN1086_NORTHR_SYL090
124,166,176,158,0,4.68,0.000989301,0.000930707,Level1,gm8RSN949_NORTHR_ARL090
124,166,176,158,0,4.68,0.00218256,0.00410299,Level1,gm9RSN1120_KOBE_TAK000
124,166,176,158,0,4.68,0.00561471,0.00666893,Level2,gm10RSN1119_KOBE_TAZ000
124,166,176,158,0,4.68,0.00151411,0.00264544,Level2,gm11RSN1528_CHICHI_TCU101-E
124,166,176,158,0,4.68,0.0027016,0.00288543,Level2,gm1RSN6_IMPVALL.I_I-ELC180
124,166,176,158,0,4.68,0.00167641,0.00212772,Level2,gm2RSN4458_MONTENE.GRO_ULO000
124,166,176,158,0,4.68,0.00185035,0.00385993,Level2,gm3RSN165_IMPVALL.H_H-CHI012
124,166,176,158,0,4.68,0.00445743,0.00332997,Level2,gm4RSN723_SUPER.B_B-PTS225
124,166,176,158,0,4.68,0.00421022,0.0036582,Level2,gm5RSN779_LOMAP_LGP000
124,166,176,158,0,4.68,0.00369845,0.00816726,Level2,gm6RSN828_CAPEMEND_PET000
124,166,176,158,0,4.68,0.00540288,0.00613088,Level2,gm7RSN1086_NORTHR_SYL090
124,166,176,158,0,4.68,0.00274152,0.00260759,Level2,gm8RSN949_NORTHR_ARL090
124,166,176,158,0,4.68,0.00590432,0.0109371,Level2,gm9RSN1120_KOBE_TAK000
124,166,176,158,0,4.68,0.00954798,0.0108257,Level3,gm10RSN1119_KOBE_TAZ000
124,166,176,158,0,4.68,0.00243296,0.00426448,Level3,gm11RSN1528_CHICHI_TCU101-E
124,166,176,158,0,4.68,0.00443111,0.00466192,Level3,gm1RSN6_IMPVALL.I_I-ELC180
124,166,176,158,0,4.68,0.00276235,0.00345643,Level3,gm2RSN4458_MONTENE.GRO_ULO000
124,166,176,158,0,4.68,0.00299367,0.00632037,Level3,gm3RSN165_IMPVALL.H_H-CHI012
124,166,176,158,0,4.68,0.0072385,0.0054688,Level3,gm4RSN723_SUPER.B_B-PTS225
124,166,176,158,0,4.68,0.00687028,0.00598255,Level3,gm5RSN779_LOMAP_LGP000
124,166,176,158,0,4.68,0.00605333,0.0127036,Level3,gm6RSN828_CAPEMEND_PET000
124,166,176,158,0,4.68,0.00892111,0.00992716,Level3,gm7RSN1086_NORTHR_SYL090
124,166,176,158,0,4.68,0.00449369,0.00428415,Level3,gm8RSN949_NORTHR_ARL090
124,166,176,158,0,4.68,0.00933616,0.0159984,Level3,gm9RSN1120_KOBE_TAK000
124,166,176,158,0,4.68,0.0182738,0.0190908,Level4,gm10RSN1119_KOBE_TAZ000
124,166,176,158,0,4.68,0.00381387,0.0066976,Level4,gm11RSN1528_CHICHI_TCU101-E
124,166,176,158,0,4.68,0.00702001,0.00732203,Level4,gm1RSN6_IMPVALL.I_I-ELC180
124,166,176,158,0,4.68,0.00438795,0.00549141,Level4,gm2RSN4458_MONTENE.GRO_ULO000
124,166,176,158,0,4.68,0.00475228,0.0100104,Level4,gm3RSN165_IMPVALL.H_H-CHI012
124,166,176,158,0,4.68,0.0104915,0.00852069,Level4,gm4RSN723_SUPER.B_B-PTS225
124,166,176,158,0,4.68,0.00983569,0.00956042,Level4,gm5RSN779_LOMAP_LGP000
124,166,176,158,0,4.68,0.0108963,0.020063,Level4,gm6RSN828_CAPEMEND_PET000
124,166,176,158,0,4.68,0.0192338,0.0152807,Level4,gm7RSN1086_NORTHR_SYL090
124,166,176,158,0,4.68,0.00712176,0.00679836,Level4,gm8RSN949_NORTHR_ARL090
124,166,176,158,0,4.68,0.0256629,0.0218143,Level4,gm9RSN1120_KOBE_TAK000
124,166,176,158,0,4.68,0.024992,0.0198911,Level5,gm10RSN1119_KOBE_TAZ000
124,166,176,158,0,4.68,0.00519508,0.00913116,Level5,gm11RSN1528_CHICHI_TCU101-E
124,166,176,158,0,4.68,0.00946054,0.00992694,Level5,gm1RSN6_IMPVALL.I_I-ELC180
124,166,176,158,0,4.68,0.00601391,0.00752661,Level5,gm2RSN4458_MONTENE.GRO_ULO000
124,166,176,158,0,4.68,0.0066956,0.0132516,Level5,gm3RSN165_IMPVALL.H_H-CHI012
124,166,176,158,0,4.68,0.0129873,0.0114236,Level5,gm4RSN723_SUPER.B_B-PTS225
124,166,176,158,0,4.68,0.0180567,0.0130267,Level5,gm5RSN779_LOMAP_LGP000
124,166,176,158,0,4.68,0.0178777,0.0321004,Level5,gm6RSN828_CAPEMEND_PET000
124,166,176,158,0,4.68,0.0198521,0.0201793,Level5,gm7RSN1086_NORTHR_SYL090
124,166,176,158,0,4.68,0.0104165,0.00930268,Level5,gm8RSN949_NORTHR_ARL090
124,166,176,158,0,4.68,0.0527732,0.0296376,Level5,gm9RSN1120_KOBE_TAK000
124,166,176,158,0,4.68,0.0247581,0.0258974,Level6,gm10RSN1119_KOBE_TAZ000
124,166,176,158,0,4.68,0.00631853,0.0111603,Level6,gm11RSN1528_CHICHI_TCU101-E
124,166,176,158,0,4.68,0.00993708,0.0120258,Level6,gm1RSN6_IMPVALL.I_I-ELC180
124,166,176,158,0,4.68,0.00734197,0.0091887,Level6,gm2RSN4458_MONTENE.GRO_ULO000
124,166,176,158,0,4.68,0.00880273,0.0168366,Level6,gm3RSN165_IMPVALL.H_H-CHI012
124,166,176,158,0,4.68,0.0195772,0.0139333,Level6,gm4RSN723_SUPER.B_B-PTS225
124,166,176,158,0,4.68,0.0227256,0.0174282,Level6,gm5RSN779_LOMAP_LGP000
124,166,176,158,0,4.68,0.0235626,0.0367518,Level6,gm6RSN828_CAPEMEND_PET000
124,166,176,158,0,4.68,0.0226516,0.0288798,Level6,gm7RSN1086_NORTHR_SYL090
124,166,176,158,0,4.68,0.0116572,0.0112752,Level6,gm8RSN949_NORTHR_ARL090
124,166,176,158,0,4.68,0.145658,0.0379238,Level6,gm9RSN1120_KOBE_TAK000
124,166,176,158,0,4.68,0.0331648,0.0309143,Level7,gm10RSN1119_KOBE_TAZ000
124,166,176,158,0,4.68,0.00754753,0.0139195,Level7,gm11RSN1528_CHICHI_TCU101-E
124,166,176,158,0,4.68,0.0109636,0.014566,Level7,gm1RSN6_IMPVALL.I_I-ELC180
124,166,176,158,0,4.68,0.00886603,0.0108616,Level7,gm2RSN4458_MONTENE.GRO_ULO000
124,166,176,158,0,4.68,0.0102101,0.0174823,Level7,gm3RSN165_IMPVALL.H_H-CHI012
124,166,176,158,0,4.68,0.0265975,0.0166338,Level7,gm4RSN723_SUPER.B_B-PTS225
124,166,176,158,0,4.68,0.0236623,0.0210408,Level7,gm5RSN779_LOMAP_LGP000
124,166,176,158,0,4.68,0.0237758,0.0377302,Level7,gm6RSN828_CAPEMEND_PET000
124,166,176,158,0,4.68,0.0261763,0.0381178,Level7,gm7RSN1086_NORTHR_SYL090
124,166,176,158,0,4.68,0.0170516,0.013394,Level7,gm8RSN949_NORTHR_ARL090
124,166,176,158,0,4.68,0.279995,0.0996804,Level7,gm9RSN1120_KOBE_TAK000
124,166,176,158,0,4.68,0.0386472,0.0351426,Level8,gm10RSN1119_KOBE_TAZ000
124,166,176,158,0,4.68,0.00931542,0.0182103,Level8,gm11RSN1528_CHICHI_TCU101-E
124,166,176,158,0,4.68,0.0126593,0.0178803,Level8,gm1RSN6_IMPVALL.I_I-ELC180
124,166,176,158,0,4.68,0.0105737,0.012714,Level8,gm2RSN4458_MONTENE.GRO_ULO000
124,166,176,158,0,4.68,0.0117532,0.0173767,Level8,gm3RSN165_IMPVALL.H_H-CHI012
124,166,176,158,0,4.68,0.0314743,0.019301,Level8,gm4RSN723_SUPER.B_B-PTS225
124,166,176,158,0,4.68,0.0231775,0.0240825,Level8,gm5RSN779_LOMAP_LGP000
124,166,176,158,0,4.68,0.0233291,0.0369283,Level8,gm6RSN828_CAPEMEND_PET000
124,166,176,158,0,4.68,0.0299635,0.0479943,Level8,gm7RSN1086_NORTHR_SYL090
124,166,176,158,0,4.68,0.0232854,0.0159579,Level8,gm8RSN949_NORTHR_ARL090
124,166,176,158,0,4.68,0.244345,0.225458,Level8,gm9RSN1120_KOBE_TAK000
146,167,163,123,0,4.68,0.00207862,0.00251316,Level1,gm10RSN1119_KOBE_TAZ000
146,167,163,123,0,4.68,0.000584341,0.000994362,Level1,gm11RSN1528_CHICHI_TCU101-E
146,167,163,123,0,4.68,0.000999415,0.0010923,Level1,gm1RSN6_IMPVALL.I_I-ELC180
146,167,163,123,0,4.68,0.000607284,0.000828301,Level1,gm2RSN4458_MONTENE.GRO_ULO000
146,167,163,123,0,4.68,0.000715571,0.00143076,Level1,gm3RSN165_IMPVALL.H_H-CHI012
146,167,163,123,0,4.68,0.00170771,0.00121248,Level1,gm4RSN723_SUPER.B_B-PTS225
146,167,163,123,0,4.68,0.00157198,0.0014212,Level1,gm5RSN779_LOMAP_LGP000
146,167,163,123,0,4.68,0.00132061,0.0030556,Level1,gm6RSN828_CAPEMEND_PET000
146,167,163,123,0,4.68,0.00207004,0.00231035,Level1,gm7RSN1086_NORTHR_SYL090
146,167,163,123,0,4.68,0.000996957,0.000970648,Level1,gm8RSN949_NORTHR_ARL090
146,167,163,123,0,4.68,0.00214777,0.00407906,Level1,gm9RSN1120_KOBE_TAK000
146,167,163,123,0,4.68,0.00560571,0.00670326,Level2,gm10RSN1119_KOBE_TAZ000
146,167,163,123,0,4.68,0.00149105,0.00260643,Level2,gm11RSN1528_CHICHI_TCU101-E
146,167,163,123,0,4.68,0.00269775,0.00285997,Level2,gm1RSN6_IMPVALL.I_I-ELC180
146,167,163,123,0,4.68,0.0016955,0.00216246,Level2,gm2RSN4458_MONTENE.GRO_ULO000
146,167,163,123,0,4.68,0.0018463,0.00389727,Level2,gm3RSN165_IMPVALL.H_H-CHI012
146,167,163,123,0,4.68,0.00450281,0.00330634,Level2,gm4RSN723_SUPER.B_B-PTS225
146,167,163,123,0,4.68,0.0043162,0.00389202,Level2,gm5RSN779_LOMAP_LGP000
146,167,163,123,0,4.68,0.00362374,0.00815793,Level2,gm6RSN828_CAPEMEND_PET000
146,167,163,123,0,4.68,0.0055015,0.0061681,Level2,gm7RSN1086_NORTHR_SYL090
146,167,163,123,0,4.68,0.00275571,0.00266736,Level2,gm8RSN949_NORTHR_ARL090
146,167,163,123,0,4.68,0.00580516,0.0109393,Level2,gm9RSN1120_KOBE_TAK000
146,167,163,123,0,4.68,0.00953646,0.0109006,Level3,gm10RSN1119_KOBE_TAZ000
146,167,163,123,0,4.68,0.00239787,0.00421874,Level3,gm11RSN1528_CHICHI_TCU101-E
146,167,163,123,0,4.68,0.00442251,0.00463827,Level3,gm1RSN6_IMPVALL.I_I-ELC180
146,167,163,123,0,4.68,0.00279104,0.00354552,Level3,gm2RSN4458_MONTENE.GRO_ULO000
146,167,163,123,0,4.68,0.00297689,0.00636339,Level3,gm3RSN165_IMPVALL.H_H-CHI012
146,167,163,123,0,4.68,0.00731459,0.00541229,Level3,gm4RSN723_SUPER.B_B-PTS225
146,167,163,123,0,4.68,0.00704037,0.00634485,Level3,gm5RSN779_LOMAP_LGP000
146,167,163,123,0,4.68,0.00592845,0.0127406,Level3,gm6RSN828_CAPEMEND_PET000
146,167,163,123,0,4.68,0.00908537,0.0100053,Level3,gm7RSN1086_NORTHR_SYL090
146,167,163,123,0,4.68,0.00451446,0.00436367,Level3,gm8RSN949_NORTHR_ARL090
146,167,163,123,0,4.68,0.00923231,0.016367,Level3,gm9RSN1120_KOBE_TAK000
146,167,163,123,0,4.68,0.0182506,0.0196426,Level4,gm10RSN1119_KOBE_TAZ000
146,167,163,123,0,4.68,0.00376067,0.0066418,Level4,gm11RSN1528_CHICHI_TCU101-E
146,167,163,123,0,4.68,0.00700447,0.0073012,Level4,gm1RSN6_IMPVALL.I_I-ELC180
146,167,163,123,0,4.68,0.00443111,0.00561584,Level4,gm2RSN4458_MONTENE.GRO_ULO000
146,167,163,123,0,4.68,0.00470811,0.0100618,Level4,gm3RSN165_IMPVALL.H_H-CHI012
